#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
324980:7321,1439:1439,10/20/18 17:20:19,HLT_Mu7_IP4_part2_v2,39674.211288888,38552.641966341,23.8,HFOC
324980:7321,1440:1440,10/20/18 17:20:42,HLT_Mu7_IP4_part2_v2,39638.719172967,38516.071130718,23.8,HFOC
324980:7321,1441:1441,10/20/18 17:21:06,HLT_Mu7_IP4_part2_v2,39618.466145340,38507.622910718,23.8,HFOC
324980:7321,1442:1442,10/20/18 17:21:29,HLT_Mu7_IP4_part2_v2,39575.129380061,38457.898941082,23.7,HFOC
324980:7321,1443:1443,10/20/18 17:21:52,HLT_Mu7_IP4_part2_v2,39527.662652152,38424.460212766,23.7,HFOC
324980:7321,1444:1444,10/20/18 17:22:15,HLT_Mu7_IP4_part2_v2,39492.700592899,38371.996284361,23.7,HFOC
324980:7321,1445:1445,10/20/18 17:22:39,HLT_Mu7_IP4_part2_v2,39468.339749062,38357.831624474,23.7,HFOC
324980:7321,1446:1446,10/20/18 17:23:02,HLT_Mu7_IP4_part2_v2,39461.064143224,37806.596285928,23.7,HFOC
324980:7321,1447:1447,10/20/18 17:23:25,HLT_Mu7_IP4_part2_v2,39431.808994653,38324.848338017,23.7,HFOC
324980:7321,1448:1448,10/20/18 17:23:49,HLT_Mu7_IP4_part2_v2,39408.803425653,38304.405482993,23.6,HFOC
324980:7321,1449:1449,10/20/18 17:24:12,HLT_Mu7_IP4_part2_v2,39386.947233882,38291.250098816,23.6,HFOC
324980:7321,1450:1450,10/20/18 17:24:35,HLT_Mu7_IP4_part2_v2,39361.019267713,38256.559891341,23.6,HFOC
324980:7321,1451:1451,10/20/18 17:24:59,HLT_Mu7_IP4_part2_v2,39352.291839857,38253.372715157,23.6,HFOC
324980:7321,1452:1452,10/20/18 17:25:22,HLT_Mu7_IP4_part2_v2,39330.377810427,38234.146181247,23.6,HFOC
324980:7321,1453:1453,10/20/18 17:25:45,HLT_Mu7_IP4_part2_v2,39304.766649262,38209.856319523,23.6,HFOC
324980:7321,1454:1454,10/20/18 17:26:09,HLT_Mu7_IP4_part2_v2,39293.993594169,37650.456573242,23.6,HFOC
324980:7321,1455:1455,10/20/18 17:26:32,HLT_Mu7_IP4_part2_v2,39259.082365001,38162.417901927,23.6,HFOC
324980:7321,1456:1456,10/20/18 17:26:55,HLT_Mu7_IP4_part2_v2,39232.441145886,38140.836251842,23.5,HFOC
324980:7321,1457:1457,10/20/18 17:27:18,HLT_Mu7_IP4_part2_v2,39215.458279345,38122.778200717,23.5,HFOC
324980:7321,1458:1458,10/20/18 17:27:42,HLT_Mu7_IP4_part2_v2,39161.935975639,38077.067639105,23.5,HFOC
324980:7321,1459:1459,10/20/18 17:28:05,HLT_Mu7_IP4_part2_v2,39116.029618986,38023.140737954,23.5,HFOC
324980:7321,1460:1460,10/20/18 17:28:28,HLT_Mu7_IP4_part2_v2,39064.285767250,37978.902361457,23.4,HFOC
324980:7321,1461:1461,10/20/18 17:28:52,HLT_Mu7_IP4_part2_v2,39050.892645540,37965.240341137,23.4,HFOC
324980:7321,1462:1462,10/20/18 17:29:15,HLT_Mu7_IP4_part2_v2,39028.232369948,37952.263461052,23.4,HFOC
324980:7321,1463:1463,10/20/18 17:29:38,HLT_Mu7_IP4_part2_v2,39020.358479968,37407.649795416,23.4,HFOC
324980:7321,1464:1464,10/20/18 17:30:02,HLT_Mu7_IP4_part2_v2,39015.385981048,37941.942323289,23.4,HFOC
324980:7321,1465:1465,10/20/18 17:30:25,HLT_Mu7_IP4_part2_v2,39008.109857458,37921.314309674,23.4,HFOC
324980:7321,1466:1466,10/20/18 17:30:48,HLT_Mu7_IP4_part2_v2,38991.255162422,37905.450005429,23.4,HFOC
324980:7321,1467:1467,10/20/18 17:31:12,HLT_Mu7_IP4_part2_v2,38969.397830476,37830.732484804,23.4,HFOC
324980:7321,1468:1468,10/20/18 17:31:35,HLT_Mu7_IP4_part2_v2,38951.312795263,37871.884355155,23.4,HFOC
324980:7321,1469:1469,10/20/18 17:31:58,HLT_Mu7_IP4_part2_v2,38916.433195194,37837.852185095,23.4,HFOC
324980:7321,1470:1470,10/20/18 17:32:22,HLT_Mu7_IP4_part2_v2,38899.245378340,37265.474038308,23.3,HFOC
324980:7321,1471:1471,10/20/18 17:32:45,HLT_Mu7_IP4_part2_v2,38875.163867468,37649.583585374,23.3,HFOC
324980:7321,1472:1472,10/20/18 17:33:08,HLT_Mu7_IP4_part2_v2,38852.460133521,37774.751012697,23.3,HFOC
324980:7321,1473:1473,10/20/18 17:33:31,HLT_Mu7_IP4_part2_v2,38835.667551795,37227.744155532,23.3,HFOC
324980:7321,1474:1474,10/20/18 17:33:55,HLT_Mu7_IP4_part2_v2,38799.794577713,37735.006577144,23.3,HFOC
324980:7321,1475:1475,10/20/18 17:34:18,HLT_Mu7_IP4_part2_v2,38767.285918834,37704.936407281,23.3,HFOC
324980:7321,1476:1476,10/20/18 17:34:41,HLT_Mu7_IP4_part2_v2,38734.603858469,37679.833868526,23.2,HFOC
324980:7321,1477:1477,10/20/18 17:35:05,HLT_Mu7_IP4_part2_v2,38710.525280452,37657.419143723,23.2,HFOC
324980:7321,1478:1478,10/20/18 17:35:28,HLT_Mu7_IP4_part2_v2,38673.572836148,37624.661271116,23.2,HFOC
324980:7321,1479:1479,10/20/18 17:35:51,HLT_Mu7_IP4_part2_v2,38644.117735162,37588.773698832,23.2,HFOC
324980:7321,1480:1480,10/20/18 17:36:15,HLT_Mu7_IP4_part2_v2,38626.900691472,37574.539288785,23.2,HFOC
324980:7321,1481:1481,10/20/18 17:36:38,HLT_Mu7_IP4_part2_v2,38547.768214742,36963.920675252,23.1,HFOC
324980:7321,1482:1482,10/20/18 17:37:01,HLT_Mu7_IP4_part2_v2,38631.005600039,37579.040707551,23.2,HFOC
324980:7321,1483:1483,10/20/18 17:37:25,HLT_Mu7_IP4_part2_v2,38602.811175477,37554.945470873,23.2,HFOC
324980:7321,1484:1484,10/20/18 17:37:48,HLT_Mu7_IP4_part2_v2,38573.790230167,37527.427065738,23.1,HFOC
324980:7321,1485:1485,10/20/18 17:38:11,HLT_Mu7_IP4_part2_v2,38556.286573033,37503.128082747,23.1,HFOC
324980:7321,1486:1486,10/20/18 17:38:35,HLT_Mu7_IP4_part2_v2,38596.907893405,37546.409289796,23.2,HFOC
324980:7321,1487:1487,10/20/18 17:38:58,HLT_Mu7_IP4_part2_v2,38480.214747069,37419.154186793,23.1,HFOC
324980:7321,1488:1488,10/20/18 17:39:21,HLT_Mu7_IP4_part2_v2,38470.456198091,37428.801657934,23.1,HFOC
324980:7321,1489:1489,10/20/18 17:39:44,HLT_Mu7_IP4_part2_v2,38442.596133636,37398.715498722,23.1,HFOC
324980:7321,1490:1490,10/20/18 17:40:08,HLT_Mu7_IP4_part2_v2,38417.673602157,37370.538363017,23.1,HFOC
324980:7321,1491:1491,10/20/18 17:40:31,HLT_Mu7_IP4_part2_v2,38399.273660105,37363.925026600,23.0,HFOC
324980:7321,1492:1492,10/20/18 17:40:54,HLT_Mu7_IP4_part2_v2,38384.345378293,37346.227706859,23.0,HFOC
324980:7321,1493:1493,10/20/18 17:41:18,HLT_Mu7_IP4_part2_v2,38350.468089354,37310.152889513,23.0,HFOC
324980:7321,1494:1494,10/20/18 17:41:41,HLT_Mu7_IP4_part2_v2,38314.633977795,37283.030082674,23.0,HFOC
324980:7321,1495:1495,10/20/18 17:42:04,HLT_Mu7_IP4_part2_v2,38277.623392315,37248.874368800,23.0,HFOC
324980:7321,1496:1496,10/20/18 17:42:28,HLT_Mu7_IP4_part2_v2,38246.146587025,37210.883713088,22.9,HFOC
324980:7321,1497:1497,10/20/18 17:42:51,HLT_Mu7_IP4_part2_v2,38218.496688388,37190.269310963,22.9,HFOC
324980:7321,1498:1498,10/20/18 17:43:14,HLT_Mu7_IP4_part2_v2,38204.748488970,37182.422772151,22.9,HFOC
324980:7321,1499:1499,10/20/18 17:43:38,HLT_Mu7_IP4_part2_v2,38172.514721616,36609.056429920,22.9,HFOC
324980:7321,1500:1500,10/20/18 17:44:01,HLT_Mu7_IP4_part2_v2,38152.687957852,25244.557715911,22.9,HFOC
324980:7321,1501:1501,10/20/18 17:44:24,HLT_Mu7_IP4_part2_v2,38141.942492536,37100.145413723,22.9,HFOC
324980:7321,1502:1502,10/20/18 17:44:48,HLT_Mu7_IP4_part2_v2,38128.251562951,37084.032756114,22.9,HFOC
324980:7321,1503:1503,10/20/18 17:45:11,HLT_Mu7_IP4_part2_v2,38105.369559722,37066.040232124,22.9,HFOC
324980:7321,1504:1504,10/20/18 17:45:34,HLT_Mu7_IP4_part2_v2,38076.464099139,37042.104995876,22.8,HFOC
324980:7321,1505:1505,10/20/18 17:45:57,HLT_Mu7_IP4_part2_v2,38045.805103450,37019.744513676,22.8,HFOC
324980:7321,1506:1506,10/20/18 17:46:21,HLT_Mu7_IP4_part2_v2,38024.877316346,37002.139758661,22.8,HFOC
324980:7321,1507:1507,10/20/18 17:46:44,HLT_Mu7_IP4_part2_v2,38009.624367062,36981.443236668,22.8,HFOC
324980:7321,1508:1508,10/20/18 17:47:07,HLT_Mu7_IP4_part2_v2,37982.320535678,36947.141787795,22.8,HFOC
324980:7321,1509:1509,10/20/18 17:47:31,HLT_Mu7_IP4_part2_v2,37950.968368882,36392.940812609,22.8,HFOC
324980:7321,1510:1510,10/20/18 17:47:54,HLT_Mu7_IP4_part2_v2,37922.449524826,36887.172151554,22.8,HFOC
324980:7321,1511:1511,10/20/18 17:48:17,HLT_Mu7_IP4_part2_v2,37881.693206097,36855.900101324,22.7,HFOC
324980:7321,1512:1512,10/20/18 17:48:41,HLT_Mu7_IP4_part2_v2,37852.864340382,36842.857823761,22.7,HFOC
324980:7321,1513:1513,10/20/18 17:49:04,HLT_Mu7_IP4_part2_v2,37825.563275500,36813.153374552,22.7,HFOC
324980:7321,1514:1514,10/20/18 17:49:27,HLT_Mu7_IP4_part2_v2,37800.096496469,36794.351672593,22.7,HFOC
324980:7321,1515:1515,10/20/18 17:49:51,HLT_Mu7_IP4_part2_v2,37769.486310829,36760.663142619,22.7,HFOC
324980:7321,1516:1516,10/20/18 17:50:14,HLT_Mu7_IP4_part2_v2,37754.980783499,36177.567756805,22.7,HFOC
324980:7321,1517:1517,10/20/18 17:50:37,HLT_Mu7_IP4_part2_v2,37737.813929189,36730.691039083,22.6,HFOC
324980:7321,1518:1518,10/20/18 17:51:01,HLT_Mu7_IP4_part2_v2,37718.830583306,36713.901358854,22.6,HFOC
324980:7321,1519:1519,10/20/18 17:51:24,HLT_Mu7_IP4_part2_v2,37696.801774144,36696.022670118,22.6,HFOC
324980:7321,1520:1520,10/20/18 17:51:47,HLT_Mu7_IP4_part2_v2,37684.963962051,36687.131801228,22.6,HFOC
324980:7321,1521:1521,10/20/18 17:52:10,HLT_Mu7_IP4_part2_v2,37665.922853708,36665.274428816,22.6,HFOC
324980:7321,1522:1522,10/20/18 17:52:34,HLT_Mu7_IP4_part2_v2,37641.064216374,36642.295653840,22.6,HFOC
324980:7321,1523:1523,10/20/18 17:52:57,HLT_Mu7_IP4_part2_v2,37628.822962859,36622.522349324,22.6,HFOC
324980:7321,1524:1524,10/20/18 17:53:20,HLT_Mu7_IP4_part2_v2,37605.000159849,36597.618989117,22.6,HFOC
324980:7321,1525:1525,10/20/18 17:53:44,HLT_Mu7_IP4_part2_v2,37581.675513187,36060.891824029,22.6,HFOC
324980:7321,1526:1526,10/20/18 17:54:07,HLT_Mu7_IP4_part2_v2,37555.076180723,36555.646335138,22.5,HFOC
324980:7321,1527:1527,10/20/18 17:54:30,HLT_Mu7_IP4_part2_v2,37518.387343678,36524.967041955,22.5,HFOC
324980:7321,1528:1528,10/20/18 17:54:54,HLT_Mu7_IP4_part2_v2,37483.480643882,36490.476895865,22.5,HFOC
324980:7321,1529:1529,10/20/18 17:55:17,HLT_Mu7_IP4_part2_v2,37463.896996934,36477.346785238,22.5,HFOC
324980:7321,1530:1530,10/20/18 17:55:40,HLT_Mu7_IP4_part2_v2,37433.227825492,36442.958847592,22.5,HFOC
324980:7321,1531:1531,10/20/18 17:56:03,HLT_Mu7_IP4_part2_v2,37409.850140485,36422.212401917,22.4,HFOC
324980:7321,1532:1532,10/20/18 17:56:27,HLT_Mu7_IP4_part2_v2,37380.416193002,36396.431461651,22.4,HFOC
324980:7321,1533:1533,10/20/18 17:56:50,HLT_Mu7_IP4_part2_v2,37301.808912250,36319.562535438,22.4,HFOC
324980:7321,1534:1534,10/20/18 17:57:13,HLT_Mu7_IP4_part2_v2,37394.080877213,35880.748668924,22.4,HFOC
324980:7321,1535:1535,10/20/18 17:57:37,HLT_Mu7_IP4_part2_v2,37349.538339685,36365.030317582,22.4,HFOC
324980:7321,1536:1536,10/20/18 17:58:00,HLT_Mu7_IP4_part2_v2,37327.441535885,36292.724483235,22.4,HFOC
324980:7321,1537:1537,10/20/18 17:58:23,HLT_Mu7_IP4_part2_v2,37283.097063121,36309.239601444,22.4,HFOC
324980:7321,1538:1538,10/20/18 17:58:47,HLT_Mu7_IP4_part2_v2,37260.367373760,36286.508018599,22.4,HFOC
324980:7321,1539:1539,10/20/18 17:59:10,HLT_Mu7_IP4_part2_v2,37249.512423976,36265.081564645,22.4,HFOC
324980:7321,1540:1540,10/20/18 17:59:33,HLT_Mu7_IP4_part2_v2,37229.652851599,36249.522672836,22.3,HFOC
324980:7321,1541:1541,10/20/18 17:59:57,HLT_Mu7_IP4_part2_v2,37203.794389029,36218.011848155,22.3,HFOC
324980:7321,1542:1542,10/20/18 18:00:20,HLT_Mu7_IP4_part2_v2,37164.266737179,36188.228512414,22.3,HFOC
324980:7321,1543:1543,10/20/18 18:00:43,HLT_Mu7_IP4_part2_v2,37132.781117500,36160.182307657,22.3,HFOC
324980:7321,1544:1544,10/20/18 18:01:07,HLT_Mu7_IP4_part2_v2,37097.666800577,36129.994306117,22.3,HFOC
324980:7321,1545:1545,10/20/18 18:01:30,HLT_Mu7_IP4_part2_v2,37060.538320591,35575.256751904,22.2,HFOC
324980:7321,1546:1546,10/20/18 18:01:53,HLT_Mu7_IP4_part2_v2,37023.553463577,36062.010498866,22.2,HFOC
324980:7321,1547:1547,10/20/18 18:02:17,HLT_Mu7_IP4_part2_v2,37005.942880929,35529.455088901,22.2,HFOC
324980:7321,1548:1548,10/20/18 18:02:40,HLT_Mu7_IP4_part2_v2,36983.498525606,36018.910782982,22.2,HFOC
324980:7321,1549:1549,10/20/18 18:03:03,HLT_Mu7_IP4_part2_v2,36970.981974400,36004.373432420,22.2,HFOC
324980:7321,1550:1550,10/20/18 18:03:26,HLT_Mu7_IP4_part2_v2,36926.810845476,35449.942173799,22.2,HFOC
324980:7321,1551:1551,10/20/18 18:03:50,HLT_Mu7_IP4_part2_v2,36920.416279495,35966.323423211,22.2,HFOC
324980:7321,1552:1552,10/20/18 18:04:13,HLT_Mu7_IP4_part2_v2,36904.352808245,35942.207506075,22.1,HFOC
324980:7321,1553:1553,10/20/18 18:04:36,HLT_Mu7_IP4_part2_v2,36894.007136297,35941.324623710,22.1,HFOC
324980:7321,1554:1554,10/20/18 18:05:00,HLT_Mu7_IP4_part2_v2,36891.365056356,35931.697065168,22.1,HFOC
324980:7321,1555:1555,10/20/18 18:05:23,HLT_Mu7_IP4_part2_v2,36873.683249348,35911.136677912,22.1,HFOC
324980:7321,1556:1556,10/20/18 18:05:46,HLT_Mu7_IP4_part2_v2,36857.076189466,35908.212766642,22.1,HFOC
324980:7321,1557:1557,10/20/18 18:06:10,HLT_Mu7_IP4_part2_v2,36844.800480512,35886.581733654,22.1,HFOC
324980:7321,1558:1558,10/20/18 18:06:33,HLT_Mu7_IP4_part2_v2,36823.772574018,35869.682104126,22.1,HFOC
324980:7321,1559:1559,10/20/18 18:06:56,HLT_Mu7_IP4_part2_v2,36805.583814336,35331.435529729,22.1,HFOC
324980:7321,1560:1560,10/20/18 18:07:20,HLT_Mu7_IP4_part2_v2,36785.485395586,24319.054343964,22.1,HFOC
324980:7321,1561:1561,10/20/18 18:07:43,HLT_Mu7_IP4_part2_v2,36744.515060714,35791.791368997,22.0,HFOC
324980:7321,1562:1562,10/20/18 18:08:06,HLT_Mu7_IP4_part2_v2,36715.506234588,35254.697209156,22.0,HFOC
324980:7321,1563:1563,10/20/18 18:08:29,HLT_Mu7_IP4_part2_v2,36667.009813555,35715.493135487,22.0,HFOC
324980:7321,1564:1564,10/20/18 18:08:53,HLT_Mu7_IP4_part2_v2,36642.404899270,35697.362833057,22.0,HFOC
324980:7321,1565:1565,10/20/18 18:09:16,HLT_Mu7_IP4_part2_v2,36600.064341990,35661.740477040,22.0,HFOC
324980:7321,1566:1566,10/20/18 18:09:39,HLT_Mu7_IP4_part2_v2,36600.070703325,35656.160333296,22.0,HFOC
324980:7321,1567:1567,10/20/18 18:10:03,HLT_Mu7_IP4_part2_v2,36602.901494989,35653.425744087,22.0,HFOC
324980:7321,1568:1568,10/20/18 18:10:26,HLT_Mu7_IP4_part2_v2,36593.041415387,35651.631999136,22.0,HFOC
324980:7321,1569:1569,10/20/18 18:10:49,HLT_Mu7_IP4_part2_v2,36575.881570781,35635.506621353,21.9,HFOC
324980:7321,1570:1570,10/20/18 18:11:13,HLT_Mu7_IP4_part2_v2,36553.218881266,35616.981870912,21.9,HFOC
324980:7321,1571:1571,10/20/18 18:11:36,HLT_Mu7_IP4_part2_v2,36537.257819628,35089.107990418,21.9,HFOC
324980:7321,1572:1572,10/20/18 18:11:59,HLT_Mu7_IP4_part2_v2,36512.006108039,35575.357919476,21.9,HFOC
324980:7321,1573:1573,10/20/18 18:12:23,HLT_Mu7_IP4_part2_v2,36488.938030193,35554.388713238,21.9,HFOC
324980:7321,1574:1574,10/20/18 18:12:46,HLT_Mu7_IP4_part2_v2,36471.618174691,35486.116209338,21.9,HFOC
324980:7321,1575:1575,10/20/18 18:13:09,HLT_Mu7_IP4_part2_v2,36445.413831372,35504.957348362,21.9,HFOC
324980:7321,1576:1576,10/20/18 18:13:32,HLT_Mu7_IP4_part2_v2,36399.060689255,35466.504997500,21.8,HFOC
324980:7321,1577:1577,10/20/18 18:13:56,HLT_Mu7_IP4_part2_v2,36370.211219919,34892.906340675,21.8,HFOC
324980:7321,1578:1578,10/20/18 18:14:19,HLT_Mu7_IP4_part2_v2,36334.548617495,35401.503315530,21.8,HFOC
324980:7321,1579:1579,10/20/18 18:14:42,HLT_Mu7_IP4_part2_v2,36290.015524470,35358.327476194,21.8,HFOC
324980:7321,1580:1580,10/20/18 18:15:06,HLT_Mu7_IP4_part2_v2,36251.283999608,35328.453079718,21.8,HFOC
324980:7321,1581:1581,10/20/18 18:15:29,HLT_Mu7_IP4_part2_v2,36290.415083241,35356.852828634,21.8,HFOC
324980:7321,1582:1582,10/20/18 18:15:52,HLT_Mu7_IP4_part2_v2,36272.862410433,35346.550353014,21.8,HFOC
324980:7321,1583:1583,10/20/18 18:16:16,HLT_Mu7_IP4_part2_v2,36236.274719117,35310.299803600,21.7,HFOC
324980:7321,1584:1584,10/20/18 18:16:39,HLT_Mu7_IP4_part2_v2,36194.914899648,35270.781627092,21.7,HFOC
324980:7321,1585:1585,10/20/18 18:17:02,HLT_Mu7_IP4_part2_v2,36188.079407505,35261.858723719,21.7,HFOC
324980:7321,1586:1586,10/20/18 18:17:26,HLT_Mu7_IP4_part2_v2,36176.475619758,34752.520556416,21.7,HFOC
324980:7321,1587:1587,10/20/18 18:17:49,HLT_Mu7_IP4_part2_v2,36146.288378263,35222.533904761,21.7,HFOC
324980:7321,1588:1588,10/20/18 18:18:12,HLT_Mu7_IP4_part2_v2,36118.241155909,35203.479627062,21.7,HFOC
324980:7321,1589:1589,10/20/18 18:18:36,HLT_Mu7_IP4_part2_v2,36093.471132449,35176.715589916,21.7,HFOC
324980:7321,1590:1590,10/20/18 18:18:59,HLT_Mu7_IP4_part2_v2,36080.454774643,35159.327042246,21.6,HFOC
324980:7321,1591:1591,10/20/18 18:19:22,HLT_Mu7_IP4_part2_v2,36056.923797522,35139.269822564,21.6,HFOC
324980:7321,1592:1592,10/20/18 18:19:46,HLT_Mu7_IP4_part2_v2,36030.363595068,35116.075355874,21.6,HFOC
324980:7321,1593:1593,10/20/18 18:20:09,HLT_Mu7_IP4_part2_v2,36010.204566755,35098.069109936,21.6,HFOC
324980:7321,1594:1594,10/20/18 18:20:32,HLT_Mu7_IP4_part2_v2,35956.204268760,35044.401312008,21.6,HFOC
324980:7321,1595:1595,10/20/18 18:20:55,HLT_Mu7_IP4_part2_v2,35948.466175626,35027.106556163,21.6,HFOC
324980:7321,1596:1596,10/20/18 18:21:19,HLT_Mu7_IP4_part2_v2,35935.035798146,34522.441758833,21.6,HFOC
324980:7321,1597:1597,10/20/18 18:21:42,HLT_Mu7_IP4_part2_v2,35922.120780273,35000.081662669,21.6,HFOC
324980:7321,1598:1598,10/20/18 18:22:05,HLT_Mu7_IP4_part2_v2,35858.896664248,34949.179979312,21.5,HFOC
324980:7321,1599:1599,10/20/18 18:22:29,HLT_Mu7_IP4_part2_v2,35842.477768316,34925.703889905,21.5,HFOC
324980:7321,1600:1600,10/20/18 18:22:52,HLT_Mu7_IP4_part2_v2,35825.365050748,34920.938699214,21.5,HFOC
324980:7321,1601:1601,10/20/18 18:23:15,HLT_Mu7_IP4_part2_v2,35800.032974224,34900.481607677,21.5,HFOC
324980:7321,1602:1602,10/20/18 18:23:39,HLT_Mu7_IP4_part2_v2,35786.274402466,34887.228141131,21.5,HFOC
324980:7321,1603:1603,10/20/18 18:24:02,HLT_Mu7_IP4_part2_v2,35779.880981644,34883.321998342,21.5,HFOC
324980:7321,1604:1604,10/20/18 18:24:25,HLT_Mu7_IP4_part2_v2,35767.264634285,34868.339885697,21.5,HFOC
324980:7321,1605:1605,10/20/18 18:24:49,HLT_Mu7_IP4_part2_v2,35733.648623660,34334.645013102,21.4,HFOC
324980:7321,1606:1606,10/20/18 18:25:12,HLT_Mu7_IP4_part2_v2,35713.562097525,34813.548476170,21.4,HFOC
324980:7321,1607:1607,10/20/18 18:25:35,HLT_Mu7_IP4_part2_v2,35692.823633097,34797.173972609,21.4,HFOC
324980:7321,1608:1608,10/20/18 18:25:58,HLT_Mu7_IP4_part2_v2,35680.713942574,34782.390027350,21.4,HFOC
324980:7321,1609:1609,10/20/18 18:26:22,HLT_Mu7_IP4_part2_v2,35659.944559998,34716.049006459,21.4,HFOC
324980:7321,1610:1610,10/20/18 18:26:45,HLT_Mu7_IP4_part2_v2,35635.650839301,34728.813042196,21.4,HFOC
324980:7321,1611:1611,10/20/18 18:27:08,HLT_Mu7_IP4_part2_v2,35615.850298119,34720.813224141,21.4,HFOC
324980:7321,1612:1612,10/20/18 18:27:32,HLT_Mu7_IP4_part2_v2,35572.665161947,34679.755729289,21.3,HFOC
